"Gene" "1" "15" "2" "21" "22" "23" "24" "25" "3" "6" "7" "8" "9"
"12722" "ENSG00000169967.16" 53 40 52 43 59 36 45 56 47 24 48 35 49
"12723" "ENSG00000169972.11" 137 126 161 129 102 85 82 84 93 127 156 137 69
"12724" "ENSG00000169976.6" 0 0 0 2 4 2 0 2 0 0 0 0 0
"12725" "ENSG00000169981.10" 5 10 0 0 6 4 6 1 13 8 6 12 4
"12726" "ENSG00000169989.2" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12727" "ENSG00000169991.10" 1 2 6 7 1 2 3 0 2 3 4 3 3
"12728" "ENSG00000169992.9" 0 0 0 0 0 0 0 0 0 0 0 2 0
"12729" "ENSG00000169994.18" 21 19 23 16 12 13 9 15 23 12 32 21 15
"12730" "ENSG00000170004.16" 24 27 19 20 34 30 28 15 68 17 41 14 12
"12731" "ENSG00000170006.11" 6 6 0 9 14 4 4 6 22 1 4 6 24
"12732" "ENSG00000170011.13" 93 225 150 117 144 49 38 68 185 80 102 130 111
"12733" "ENSG00000170017.12" 20 3 7 10 7 14 10 26 16 8 12 16 6
"12734" "ENSG00000170027.6" 2 4 3 0 9 6 5 4 10 1 1 2 6
"12735" "ENSG00000170035.15" 0 2 0 0 1 0 0 2 4 0 0 0 3
"12736" "ENSG00000170037.13" 0 2 6 4 8 2 4 6 4 2 11 11 5
"12737" "ENSG00000170043.11" 2 0 1 0 0 0 0 0 3 0 2 0 4
"12738" "ENSG00000170044.8" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12739" "ENSG00000170049.9" 7 11 7 2 2 1 0 3 17 4 13 8 10
"12740" "ENSG00000170054.14" 0 0 0 0 0 0 0 0 1 0 0 0 2
"12741" "ENSG00000170074.19" 0 0 6 0 4 0 6 0 7 0 0 2 7
"12742" "ENSG00000170075.8" 228 208 203 222 222 196 123 150 171 219 277 312 143
"12743" "ENSG00000170085.17" 2 6 8 6 0 5 2 2 13 7 17 4 6
"12744" "ENSG00000170088.13" 167 165 230 209 163 110 118 121 79 219 359 217 153
"12745" "ENSG00000170089.15" 1 1 2 3 5 2 0 3 3 3 5 6 2
"12746" "ENSG00000170091.10" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12747" "ENSG00000170092.14" 34 48 63 35 37 44 31 62 142 49 78 28 103
"12748" "ENSG00000170099.5" 2 0 0 0 1 0 1 0 1 1 0 0 1
"12749" "ENSG00000170100.13" 1 2 0 0 3 0 0 0 1 2 8 1 2
"12750" "ENSG00000170113.15" 3 1 1 1 3 5 2 2 4 1 6 4 0
"12751" "ENSG00000170122.5" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12752" "ENSG00000170128.4" 0 0 3 2 1 0 0 1 1 1 3 1 4
"12753" "ENSG00000170142.11" 21 26 29 27 33 23 15 23 33 27 26 25 21
"12754" "ENSG00000170144.20" 49 69 120 66 91 54 84 76 102 203 101 71 190
"12755" "ENSG00000170145.4" 445 371 411 358 316 148 183 308 729 424 635 378 308
"12756" "ENSG00000170152.4" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12757" "ENSG00000170153.10" 1 2 0 0 1 0 1 0 3 1 2 1 4
"12758" "ENSG00000170160.17" 2 0 0 0 0 0 0 0 4 0 0 0 0
"12759" "ENSG00000170161.6" 0 1 2 30 29 32 3 28 0 22 52 32 0
"12760" "ENSG00000170162.13" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12761" "ENSG00000170165.5" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12762" "ENSG00000170166.5" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12763" "ENSG00000170175.10" 59 34 99 36 36 15 35 35 43 33 75 35 29
"12764" "ENSG00000170178.6" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12765" "ENSG00000170180.21" 2 0 0 0 2 0 1 2 3 1 0 0 0
"12766" "ENSG00000170185.9" 2 4 4 0 11 7 2 12 4 0 0 4 6
"12767" "ENSG00000170190.15" 2 0 0 0 0 0 0 0 1 1 2 4 2
"12768" "ENSG00000170191.4" 8 9 9 0 5 4 4 1 3 4 6 12 8
"12769" "ENSG00000170209.4" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12770" "ENSG00000170214.4" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12771" "ENSG00000170222.11" 2 1 0 2 8 0 3 2 2 1 9 3 2
"12772" "ENSG00000170231.15" 0 2 1 2 2 0 0 1 0 3 0 5 2
"12773" "ENSG00000170234.12" 66 54 109 63 73 49 31 68 104 45 83 59 77
"12774" "ENSG00000170236.14" 274 240 292 257 250 175 202 227 164 217 353 321 140
"12775" "ENSG00000170242.17" 8 12 9 2 17 9 19 23 22 4 16 7 10
"12776" "ENSG00000170248.14" 23 21 15 19 18 11 19 21 27 10 14 24 20
"12777" "ENSG00000170255.7" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12778" "ENSG00000170260.8" 0 0 0 0 0 2 0 5 0 1 0 2 0
"12779" "ENSG00000170262.12" 131 77 78 85 67 55 46 56 91 68 81 91 54
"12780" "ENSG00000170264.12" 0 0 0 1 0 1 0 0 0 2 1 0 0
"12781" "ENSG00000170265.11" 7 2 0 0 0 3 0 4 2 2 2 2 4
"12782" "ENSG00000170266.15" 28 6 39 14 23 14 9 19 38 7 17 26 11
"12783" "ENSG00000170270.4" 0 5 2 2 2 2 5 0 3 5 4 1 5
"12784" "ENSG00000170271.10" 531 512 655 550 395 294 261 378 390 378 501 468 323
"12785" "ENSG00000170275.14" 8 0 8 7 14 15 2 6 20 3 7 6 9
"12786" "ENSG00000170276.5" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12787" "ENSG00000170279.2" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12788" "ENSG00000170289.12" 23 13 37 5 8 4 13 11 38 21 18 31 17
"12789" "ENSG00000170290.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12790" "ENSG00000170291.14" 56 65 100 79 45 48 38 50 126 70 75 73 51
"12791" "ENSG00000170293.8" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12792" "ENSG00000170296.9" 4 5 2 11 5 6 7 2 4 0 12 11 0
"12793" "ENSG00000170298.15" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12794" "ENSG00000170310.14" 0 0 0 0 0 4 2 0 12 0 0 2 0
"12795" "ENSG00000170312.15" 0 0 2 0 0 0 0 0 0 1 0 0 0
"12796" "ENSG00000170315.13" 13 9 4 12 48 29 8 12 11 0 10 8 4
"12797" "ENSG00000170322.14" 15 11 20 22 27 13 15 16 37 24 31 17 38
"12798" "ENSG00000170323.8" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12799" "ENSG00000170324.20" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12800" "ENSG00000170325.14" 6 2 1 2 2 7 3 0 7 1 3 6 2
"12801" "ENSG00000170340.10" 0 6 0 2 2 0 0 2 10 0 0 0 4
"12802" "ENSG00000170345.9" 46 62 22 52 80 24 29 103 42 40 22 40 34
"12803" "ENSG00000170348.8" 47 56 27 46 73 29 30 49 46 18 117 37 19
"12804" "ENSG00000170356.9" 2 13 7 0 7 0 3 1 5 7 4 3 7
"12805" "ENSG00000170364.12" 258 284 326 399 438 198 244 248 568 520 495 393 569
"12806" "ENSG00000170365.9" 4 5 10 13 5 14 3 4 3 2 7 7 5
"12807" "ENSG00000170367.4" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12808" "ENSG00000170369.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12809" "ENSG00000170370.11" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12810" "ENSG00000170373.8" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12811" "ENSG00000170374.5" 6 5 7 0 3 2 2 0 15 0 5 5 8
"12812" "ENSG00000170379.20" 48 72 61 103 44 45 50 33 166 66 86 99 90
"12813" "ENSG00000170381.13" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12814" "ENSG00000170382.11" 395 523 417 433 320 224 175 266 455 391 792 410 381
"12815" "ENSG00000170385.9" 13 6 18 12 13 8 6 9 16 10 2 12 4
"12816" "ENSG00000170390.15" 14 9 11 14 22 8 1 0 21 7 14 10 20
"12817" "ENSG00000170396.7" 221 139 244 269 144 136 104 97 50 134 116 194 70
"12818" "ENSG00000170409.7" 1 12 27 8 5 4 9 16 7 2 21 5 12
"12819" "ENSG00000170412.16" 0 2 1 0 1 0 2 0 0 1 0 1 0
"12820" "ENSG00000170417.15" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12821" "ENSG00000170419.10" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12822" "ENSG00000170421.12" 26 15 23 8 21 11 1 4 4 9 15 6 6
"12823" "ENSG00000170423.12" 1 0 0 0 0 0 1 0 0 0 0 0 0
"12824" "ENSG00000170425.3" 78 17 91 136 92 55 58 99 90 52 61 14 13
"12825" "ENSG00000170426.1" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12826" "ENSG00000170430.9" 0 2 0 5 7 0 0 1 3 0 0 0 0
"12827" "ENSG00000170439.6" 2 6 5 1 5 2 5 2 0 1 2 2 1
"12828" "ENSG00000170442.11" 0 0 2 0 0 0 1 0 1 0 0 1 5
"12829" "ENSG00000170445.13" 273 215 284 217 156 157 111 153 114 144 259 263 125
"12830" "ENSG00000170448.11" 16 6 3 3 2 2 6 2 8 13 10 3 8
"12831" "ENSG00000170454.5" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12832" "ENSG00000170456.15" 2 5 0 0 2 3 0 1 4 0 1 0 0
"12833" "ENSG00000170458.13" 56 66 59 27 77 50 29 64 31 10 39 52 26
"12834" "ENSG00000170464.9" 5 11 8 1 9 4 8 4 1 2 5 7 6
"12835" "ENSG00000170465.9" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12836" "ENSG00000170468.7" 3 4 0 4 4 0 0 2 0 0 4 0 0
"12837" "ENSG00000170469.10" 12 9 20 13 5 6 3 8 14 16 11 9 18
"12838" "ENSG00000170471.14" 2 0 1 2 5 4 6 5 20 2 4 1 6
"12839" "ENSG00000170473.16" 138 95 93 83 83 60 49 71 95 43 154 100 62
"12840" "ENSG00000170476.15" 13 6 4 2 2 1 0 4 5 3 7 7 9
"12841" "ENSG00000170477.12" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12842" "ENSG00000170482.16" 103 112 82 112 127 74 82 75 127 60 145 90 96
"12843" "ENSG00000170484.9" 0 0 1 0 0 0 0 0 0 0 0 0 0
"12844" "ENSG00000170485.16" 6 11 10 4 13 8 8 14 4 19 8 7 21
"12845" "ENSG00000170486.10" 3 2 0 0 0 2 0 6 2 0 5 0 0
"12846" "ENSG00000170498.8" 0 0 0 0 0 0 0 1 0 0 0 0 0
"12847" "ENSG00000170500.12" 0 0 0 0 0 0 0 1 3 0 0 0 0
"12848" "ENSG00000170502.12" 0 0 2 0 1 0 0 0 1 0 0 0 0
"12849" "ENSG00000170509.11" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12850" "ENSG00000170515.13" 19 26 32 30 21 20 11 13 42 16 24 12 15
"12851" "ENSG00000170516.16" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12852" "ENSG00000170522.9" 3 1 4 4 4 0 3 4 6 0 2 1 0
"12853" "ENSG00000170523.3" 0 0 0 0 0 0 0 0 1 0 0 0 0
"12854" "ENSG00000170525.20" 10 9 2 3 3 2 5 11 10 0 6 13 8
"12855" "ENSG00000170537.12" 1 1 1 1 1 0 0 0 0 0 1 0 0
"12856" "ENSG00000170540.14" 0 2 1 0 3 4 0 1 6 0 0 2 2
"12857" "ENSG00000170542.5" 1 4 0 3 13 9 0 4 11 0 4 1 5
"12858" "ENSG00000170545.16" 289 186 322 249 302 218 133 167 213 191 348 262 179
"12859" "ENSG00000170549.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12860" "ENSG00000170558.8" 0 0 0 0 0 0 0 0 0 0 1 0 0
"12861" "ENSG00000170561.12" 0 0 0 0 0 1 0 0 0 0 0 0 1
"12862" "ENSG00000170571.11" 9 13 10 14 38 22 26 45 31 7 4 10 16
"12863" "ENSG00000170577.7" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12864" "ENSG00000170579.16" 8 2 10 6 12 3 4 3 3 7 9 10 7
"12865" "ENSG00000170581.13" 8 6 2 4 22 25 13 18 43 0 19 4 20
"12866" "ENSG00000170584.10" 465 292 361 360 530 409 489 315 976 291 731 445 294
"12867" "ENSG00000170604.4" 2 2 0 2 2 4 2 0 2 2 5 2 0
"12868" "ENSG00000170605.6" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12869" "ENSG00000170606.14" 4 7 6 16 15 10 18 6 3 3 13 16 9
"12870" "ENSG00000170608.2" 0 0 0 0 0 0 0 0 3 0 0 1 1
"12871" "ENSG00000170613.4" 0 0 0 2 0 0 0 0 0 0 1 0 0
"12872" "ENSG00000170615.14" 19 24 13 25 18 17 17 28 52 24 59 11 14
"12873" "ENSG00000170619.9" 216 198 255 177 134 112 121 156 147 139 203 177 98
"12874" "ENSG00000170624.13" 2 1 2 0 0 0 1 0 1 0 1 2 2
"12875" "ENSG00000170627.10" 1 1 6 4 4 9 0 4 6 2 6 3 2
"12876" "ENSG00000170629.14" 26 21 11 8 14 6 11 8 17 8 15 8 17
"12877" "ENSG00000170631.14" 0 0 0 0 1 0 2 0 2 1 0 1 0
"12878" "ENSG00000170632.13" 81 80 91 59 51 49 30 56 105 64 81 67 66
"12879" "ENSG00000170633.16" 601 422 524 438 424 280 262 312 342 396 580 463 264
"12880" "ENSG00000170634.12" 55 26 33 29 12 11 9 35 21 18 51 41 16
"12881" "ENSG00000170638.9" 302 268 229 206 202 199 189 141 153 156 299 330 174
"12882" "ENSG00000170653.18" 0 2 3 0 0 0 0 6 4 0 0 0 0
"12883" "ENSG00000170667.14" 0 0 0 0 1 0 0 0 0 0 0 0 0
"12884" "ENSG00000170677.5" 0 1 1 2 0 0 2 2 0 0 0 2 0
"12885" "ENSG00000170681.6" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12886" "ENSG00000170683.6" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12887" "ENSG00000170684.8" 67 70 99 77 69 55 42 57 10 42 52 73 22
"12888" "ENSG00000170688.4" 0 0 0 0 1 0 0 0 0 0 0 0 0
"12889" "ENSG00000170689.9" 0 0 0 0 0 0 0 0 0 1 0 0 0
"12890" "ENSG00000170703.15" 0 0 0 0 1 0 0 0 0 0 0 0 0
"12891" "ENSG00000170734.11" 98 73 116 62 78 54 61 95 75 48 99 90 71
"12892" "ENSG00000170743.16" 12 9 34 11 10 19 4 7 11 75 27 4 79
"12893" "ENSG00000170745.11" 0 0 0 1 0 0 0 0 0 0 0 0 0
"12894" "ENSG00000170748.6" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12895" "ENSG00000170759.10" 21 13 12 10 23 22 42 31 57 13 23 15 12
"12896" "ENSG00000170775.2" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12897" "ENSG00000170776.21" 153 126 142 100 165 94 95 132 246 94 198 106 86
"12898" "ENSG00000170777.10" 0 0 1 0 0 0 0 0 0 0 0 0 0
"12899" "ENSG00000170779.10" 0 0 1 0 0 2 0 0 0 0 0 0 2
"12900" "ENSG00000170782.3" 0 5 0 0 0 0 0 0 0 0 0 2 0
"12901" "ENSG00000170786.12" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12902" "ENSG00000170788.13" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12903" "ENSG00000170790.5" 2 6 0 0 1 0 2 0 0 0 1 1 1
"12904" "ENSG00000170791.17" 6 0 0 4 2 2 4 0 2 0 2 0 0
"12905" "ENSG00000170801.9" 0 0 0 0 0 0 0 0 0 0 0 1 0
"12906" "ENSG00000170802.15" 4 6 0 2 9 19 6 2 3 1 5 5 6
"12907" "ENSG00000170807.11" 106 108 70 99 122 34 39 60 82 104 103 123 106
"12908" "ENSG00000170819.4" 3 8 2 1 12 4 1 8 17 2 2 10 0
"12909" "ENSG00000170820.11" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12910" "ENSG00000170827.9" 1 0 0 1 0 0 0 1 6 0 0 0 3
"12911" "ENSG00000170832.12" 5 8 2 1 12 14 14 11 24 7 14 1 15
"12912" "ENSG00000170835.14" 0 0 0 0 3 0 0 0 0 0 0 0 0
"12913" "ENSG00000170836.11" 0 0 2 2 0 0 0 4 2 2 0 0 0
"12914" "ENSG00000170837.2" 15 21 28 7 9 4 6 10 4 3 7 12 16
"12915" "ENSG00000170846.17" 50 30 60 32 40 27 15 38 29 21 30 23 17
"12916" "ENSG00000170848.15" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12917" "ENSG00000170852.10" 24 38 44 40 35 38 15 27 16 7 18 11 18
"12918" "ENSG00000170854.17" 574 453 645 609 577 433 677 547 290 473 491 594 466
"12919" "ENSG00000170855.3" 14 7 15 7 6 10 11 10 12 14 23 8 6
"12920" "ENSG00000170858.10" 0 0 0 0 0 0 0 0 0 0 0 3 0
"12921" "ENSG00000170860.3" 150 131 161 129 84 90 69 83 146 86 138 108 97
"12922" "ENSG00000170871.11" 17 13 4 12 18 10 12 15 11 4 7 12 7
"12923" "ENSG00000170873.18" 366 299 338 307 468 239 301 288 331 254 634 388 286
"12924" "ENSG00000170876.7" 40 35 37 41 66 32 26 38 47 39 52 53 47
"12925" "ENSG00000170881.4" 18 20 15 10 10 11 1 17 25 5 16 17 13
"12926" "ENSG00000170889.13" 35 75 28 71 113 35 44 52 40 34 90 19 26
"12927" "ENSG00000170890.13" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12928" "ENSG00000170891.10" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12929" "ENSG00000170892.10" 5 2 1 2 1 0 2 3 3 2 1 6 1
"12930" "ENSG00000170893.3" 0 0 1 0 0 1 0 0 0 0 0 0 1
"12931" "ENSG00000170899.10" 0 1 0 0 0 0 0 0 0 0 0 0 0
"12932" "ENSG00000170903.10" 0 2 0 0 2 0 2 0 2 0 0 0 2
"12933" "ENSG00000170906.15" 80 62 127 91 69 79 46 106 69 91 96 95 54
"12934" "ENSG00000170909.13" 10 8 43 2 4 2 19 33 10 8 15 11 3
"12935" "ENSG00000170915.8" 0 0 3 2 2 0 0 0 3 0 1 2 2
"12936" "ENSG00000170917.13" 9 3 8 19 9 0 3 2 5 1 1 2 1
"12937" "ENSG00000170919.15" 63 55 38 39 39 30 12 29 93 27 86 44 36
"12938" "ENSG00000170920.2" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12939" "ENSG00000170921.15" 6 10 13 10 29 5 6 9 15 4 23 5 5
"12940" "ENSG00000170923.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12941" "ENSG00000170925.3" 0 0 0 0 0 0 0 0 0 0 1 0 0
"12942" "ENSG00000170927.14" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12943" "ENSG00000170929.6" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12944" "ENSG00000170935.7" 130 24 70 104 58 49 21 28 34 46 59 62 42
"12945" "ENSG00000170946.14" 27 18 33 13 44 22 13 19 26 31 18 20 31
"12946" "ENSG00000170948.3" 2 0 0 0 0 0 0 0 0 0 0 0 0
"12947" "ENSG00000170949.17" 1 4 4 1 11 0 0 0 12 0 2 0 4
"12948" "ENSG00000170950.5" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12949" "ENSG00000170953.3" 0 0 0 0 0 0 1 0 0 0 0 0 0
"12950" "ENSG00000170954.11" 0 0 0 0 0 0 0 0 0 0 0 1 0
"12951" "ENSG00000170955.9" 0 0 1 1 4 2 1 1 0 0 0 0 1
"12952" "ENSG00000170956.16" 8 28 8 2 11 1 8 27 10 6 7 8 7
"12953" "ENSG00000170959.14" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12954" "ENSG00000170961.6" 2 2 0 1 0 0 0 1 0 0 1 0 1
"12955" "ENSG00000170962.12" 0 0 0 0 0 0 2 2 0 0 0 2 0
"12956" "ENSG00000170965.9" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12957" "ENSG00000170967.4" 48 52 59 33 9 27 48 20 176 78 122 21 114
"12958" "ENSG00000170983.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12959" "ENSG00000170989.9" 5 2 6 3 6 4 3 7 10 2 3 4 0
"12960" "ENSG00000171004.18" 1 0 0 0 0 0 0 0 0 0 0 0 0
"12961" "ENSG00000171014.2" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12962" "ENSG00000171016.12" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12963" "ENSG00000171017.10" 3 5 9 2 2 4 2 2 10 1 3 4 8
"12964" "ENSG00000171033.12" 0 0 4 0 6 6 0 2 1 0 3 0 2
"12965" "ENSG00000171044.10" 8 4 5 5 2 4 4 6 4 1 2 0 2
"12966" "ENSG00000171045.14" 2 0 4 0 2 3 2 2 1 3 2 0 0
"12967" "ENSG00000171049.8" 14 19 17 16 23 19 6 17 11 1 4 18 0
"12968" "ENSG00000171051.8" 4 2 6 4 17 13 3 12 8 0 0 3 3
"12969" "ENSG00000171053.9" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12970" "ENSG00000171054.8" 0 0 0 0 0 0 0 7 0 0 0 0 0
"12971" "ENSG00000171055.14" 21 15 7 13 13 6 5 5 11 14 13 24 19
"12972" "ENSG00000171056.7" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12973" "ENSG00000171060.10" 1 2 0 7 2 1 0 1 3 1 4 4 2
"12974" "ENSG00000171067.10" 3 1 0 0 0 4 0 0 4 2 0 4 0
"12975" "ENSG00000171084.15" 7 13 8 3 3 3 3 1 3 3 2 6 4
"12976" "ENSG00000171094.17" 162 148 203 195 96 71 66 102 195 175 211 168 152
"12977" "ENSG00000171097.13" 24 21 24 16 16 9 11 21 19 13 12 14 18
"12978" "ENSG00000171100.14" 0 0 0 4 5 2 2 1 1 0 7 0 3
"12979" "ENSG00000171101.13" 0 0 0 0 1 2 0 0 0 0 0 0 0
"12980" "ENSG00000171102.14" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12981" "ENSG00000171103.10" 0 0 2 2 6 2 0 0 0 0 2 1 0
"12982" "ENSG00000171105.13" 4 2 2 2 9 2 6 6 4 1 0 0 2
"12983" "ENSG00000171109.18" 33 36 71 37 51 40 36 83 34 32 34 61 47
"12984" "ENSG00000171115.3" 66 105 40 37 82 53 27 38 131 45 87 59 52
"12985" "ENSG00000171116.7" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12986" "ENSG00000171119.2" 0 1 0 2 1 1 0 1 0 1 1 0 1
"12987" "ENSG00000171121.16" 522 395 445 368 519 397 417 437 346 279 605 423 329
"12988" "ENSG00000171124.13" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12989" "ENSG00000171126.7" 1 0 0 0 0 0 0 0 0 0 0 0 0
"12990" "ENSG00000171130.18" 41 72 29 32 26 20 16 44 54 27 66 33 14
"12991" "ENSG00000171132.13" 0 0 2 0 2 5 3 2 1 0 9 0 0
"12992" "ENSG00000171133.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"12993" "ENSG00000171135.14" 6 3 3 2 2 1 0 0 4 0 2 2 3
"12994" "ENSG00000171136.6" 16 17 20 29 14 11 10 21 18 11 27 8 15
"12995" "ENSG00000171148.13" 150 171 190 193 140 112 109 149 171 147 149 146 109
"12996" "ENSG00000171150.8" 0 0 0 4 0 0 2 0 0 0 2 0 3
"12997" "ENSG00000171155.7" 0 0 2 0 2 6 4 0 0 0 0 0 0
"12998" "ENSG00000171159.4" 23 26 21 27 10 9 4 16 23 9 24 13 11
"12999" "ENSG00000171160.17" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13000" "ENSG00000171161.12" 55 72 52 33 46 22 17 37 41 16 55 34 13
"13001" "ENSG00000171163.15" 56 61 59 46 35 31 26 30 120 106 103 59 161
"13002" "ENSG00000171169.8" 0 6 4 2 6 0 0 0 4 3 2 2 0
"13003" "ENSG00000171174.14" 231 182 200 169 171 111 82 141 84 87 114 170 89
"13004" "ENSG00000171180.2" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13005" "ENSG00000171189.17" 335 344 474 370 328 182 406 401 398 571 512 405 485
"13006" "ENSG00000171195.10" 0 0 0 0 1 0 0 0 0 0 0 0 0
"13007" "ENSG00000171199.10" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13008" "ENSG00000171201.10" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13009" "ENSG00000171202.6" 176 133 172 134 166 109 90 113 226 91 272 137 87
"13010" "ENSG00000171204.12" 7 6 4 4 10 11 1 5 6 4 19 8 3
"13011" "ENSG00000171206.14" 74 68 103 86 95 71 61 62 67 46 108 57 46
"13012" "ENSG00000171208.9" 2 0 0 0 0 6 0 0 0 0 2 0 3
"13013" "ENSG00000171209.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13014" "ENSG00000171217.5" 140 162 139 107 108 71 56 95 200 114 109 145 128
"13015" "ENSG00000171219.8" 4 0 0 1 0 0 0 0 4 0 4 0 0
"13016" "ENSG00000171222.10" 289 113 158 155 157 161 93 105 79 107 217 157 53
"13017" "ENSG00000171223.5" 150 184 113 105 130 99 96 132 104 43 86 168 41
"13018" "ENSG00000171224.8" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13019" "ENSG00000171227.6" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13020" "ENSG00000171234.13" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13021" "ENSG00000171236.9" 7 12 1 8 2 0 0 4 5 0 10 4 0
"13022" "ENSG00000171241.8" 0 0 0 0 0 0 0 0 4 0 0 0 2
"13023" "ENSG00000171243.7" 1 1 0 4 0 0 1 1 1 0 1 1 1
"13024" "ENSG00000171246.5" 0 0 0 1 0 1 0 0 0 0 0 1 0
"13025" "ENSG00000171262.11" 312 397 461 469 412 204 178 391 773 290 229 495 412
"13026" "ENSG00000171291.8" 0 0 2 0 2 2 0 0 0 0 0 0 0
"13027" "ENSG00000171295.12" 0 0 1 0 4 0 0 2 0 0 1 0 0
"13028" "ENSG00000171298.12" 11 0 5 4 10 11 7 6 4 6 2 7 4
"13029" "ENSG00000171302.16" 5 0 0 0 4 0 0 7 2 0 0 0 0
"13030" "ENSG00000171303.6" 0 0 0 0 1 0 0 0 0 0 0 0 0
"13031" "ENSG00000171307.18" 249 176 293 233 193 105 107 156 209 199 242 273 235
"13032" "ENSG00000171310.10" 87 54 52 55 45 45 36 36 32 38 60 48 13
"13033" "ENSG00000171311.12" 10 2 9 5 14 11 6 7 8 4 3 7 4
"13034" "ENSG00000171314.8" 79 73 101 68 55 33 47 38 79 40 106 75 65
"13035" "ENSG00000171316.11" 15 15 14 8 10 15 23 21 23 3 8 14 4
"13036" "ENSG00000171320.14" 7 2 7 1 2 9 7 5 5 7 9 6 4
"13037" "ENSG00000171345.13" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13038" "ENSG00000171346.15" 0 0 0 0 0 0 0 0 0 1 0 0 0
"13039" "ENSG00000171357.5" 0 0 0 0 0 1 0 0 0 0 0 0 0
"13040" "ENSG00000171360.3" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13041" "ENSG00000171365.16" 0 0 3 0 4 5 3 1 0 2 0 0 7
"13042" "ENSG00000171368.11" 82 117 137 60 67 26 34 60 98 109 129 78 103
"13043" "ENSG00000171385.9" 19 17 20 11 23 18 18 1 23 11 32 17 8
"13044" "ENSG00000171388.11" 0 0 0 0 0 0 0 0 0 0 0 0 0
"13045" "ENSG00000171396.11" 0 0 0 4 0 0 0 0 0 0 0 0 0
